1,1,2.0,[0.0, 0.0, 0.0, 0.0, 0.0, 0.0],[0, 0, 0, 0, 0, 0],[0, 0, 0, 0, 0, 0],42,80,800,5,20
1,2,3.0,[444.0, 252.0, 339.0, 440.0, 383.0, 155.0],[7897, 7303, 7048, 8406, 7133, 7557],[1620, 510, 570, 1050, 900, 535],42,80,800,5,20
1,3,4.0,[444.0, 252.0, 339.0, 666.0, 655.0, 155.0],[15794, 14606, 14096, 16813, 14266, 15115],[1620, 510, 570, 4223, 3863, 535],42,80,800,5,20
1,4,5.0,[444.0, 252.0, 339.0, 666.0, 674.0, 155.0],[23692, 21909, 21144, 25220, 21399, 22673],[1620, 510, 570, 4223, 8924, 535],42,80,800,5,20
1,5,6.0,[444.0, 252.0, 339.0, 666.0, 674.0, 155.0],[31589, 29212, 28193, 33627, 28532, 30231],[1620, 510, 570, 4223, 8924, 535],42,80,800,5,20
1,6,7.0,[444.0, 252.0, 339.0, 666.0, 674.0, 155.0],[39487, 36515, 35241, 42034, 35665, 37788],[1620, 510, 570, 4223, 8924, 535],42,80,800,5,20
1,7,8.0,[444.0, 252.0, 339.0, 666.0, 674.0, 155.0],[47384, 43818, 42289, 50441, 42799, 45346],[1620, 510, 570, 4223, 8924, 535],42,80,800,5,20
1,8,9.0,[444.0, 252.0, 339.0, 666.0, 674.0, 155.0],[55282, 51121, 49337, 58848, 49932, 52904],[1620, 510, 570, 4223, 8924, 535],42,80,800,5,20
1,9,10.0,[444.0, 252.0, 339.0, 666.0, 674.0, 155.0],[63179, 58424, 56386, 67255, 57065, 60462],[1620, 510, 570, 4223, 8924, 535],42,80,800,5,20
1,10,11.0,[444.0, 252.0, 339.0, 666.0, 674.0, 155.0],[71077, 65727, 63434, 75662, 64198, 68020],[1620, 510, 570, 4223, 8924, 535],42,80,800,5,20
1,11,12.0,[444.0, 252.0, 339.0, 666.0, 674.0, 155.0],[78974, 73030, 70482, 84069, 71331, 75577],[1620, 510, 570, 4223, 8924, 535],42,80,800,5,20
1,12,13.0,[444.0, 252.0, 339.0, 666.0, 674.0, 155.0],[86872, 80333, 77530, 92476, 78464, 83135],[1620, 510, 570, 4223, 8924, 535],42,80,800,5,20
1,13,14.0,[444.0, 252.0, 339.0, 666.0, 674.0, 155.0],[94769, 87636, 84579, 100883, 85598, 90693],[1620, 510, 570, 4223, 8924, 535],42,80,800,5,20
1,14,15.0,[444.0, 252.0, 339.0, 666.0, 674.0, 155.0],[102666, 94939, 91627, 109290, 92731, 98251],[1620, 510, 570, 4223, 8924, 535],42,80,800,5,20
1,15,16.0,[444.0, 252.0, 339.0, 666.0, 674.0, 155.0],[110564, 102242, 98675, 117697, 99864, 105808],[1620, 510, 570, 4223, 8924, 535],42,80,800,5,20
1,16,17.0,[444.0, 252.0, 339.0, 666.0, 674.0, 155.0],[118461, 109545, 105723, 126104, 106997, 113366],[1620, 510, 570, 4223, 8924, 535],42,80,800,5,20
1,17,18.0,[444.0, 252.0, 339.0, 666.0, 674.0, 155.0],[126359, 116848, 112772, 134511, 114130, 120924],[1620, 510, 570, 4223, 8924, 535],42,80,800,5,20
1,18,19.0,[444.0, 252.0, 339.0, 666.0, 674.0, 155.0],[134256, 124151, 119820, 142918, 121263, 128482],[1620, 510, 570, 4223, 8924, 535],42,80,800,5,20
1,19,20.0,[444.0, 252.0, 339.0, 666.0, 674.0, 155.0],[142154, 131454, 126868, 151325, 128397, 136040],[1620, 510, 570, 4223, 8924, 535],42,80,800,5,20
1,20,21.0,[444.0, 252.0, 339.0, 666.0, 674.0, 155.0],[142154, 131454, 126868, 151325, 128397, 136040],[1620, 510, 570, 4223, 8924, 535],42,80,800,5,20
2,21,2.0,[0.0, 0.0, 0.0, 0.0, 0.0, 0.0],[0, 0, 0, 0, 0, 0],[0, 0, 0, 0, 0, 0],42,80,800,5,20
2,22,3.0,[368.0, 421.0, 422.0, 272.0, 374.0, -2147483648.0],[7472, 7303, 7472, 7303, 7133, 7218],[960, 840, 1172, 810, 1350, 0],42,80,800,5,20
2,23,4.0,[474.0, 421.0, 422.0, 637.0, 509.0, -2147483648.0],[14945, 14606, 14945, 14606, 14266, 14436],[7101, 840, 1172, 6897, 7692, 0],42,80,800,5,20
2,24,5.0,[451.0, 178.0, 422.0, 569.0, 487.0, -2147483648.0],[22418, 21909, 22418, 21909, 21399, 21654],[12120, 4607, 1172, 11328, 13089, 0],42,80,800,5,20
2,25,6.0,[457.0, 181.0, 422.0, 572.0, 495.0, -2147483648.0],[29891, 29212, 29891, 29212, 28532, 28872],[12449, 4750, 1172, 11692, 13460, 0],42,80,800,5,20
2,26,7.0,[511.0, 183.0, 422.0, 635.0, 530.0, -2147483648.0],[37364, 36515, 37364, 36515, 35665, 36090],[16124, 4764, 1172, 18055, 18864, 0],42,80,800,5,20
2,27,8.0,[604.0, 876.0, 422.0, 656.0, 530.0, -2147483648.0],[44837, 43818, 44837, 43818, 42799, 43308],[19925, 8250, 1172, 20470, 18864, 0],42,80,800,5,20
2,28,9.0,[624.0, 876.0, 422.0, 676.0, 530.0, -2147483648.0],[52309, 51121, 52309, 51121, 49932, 50526],[20499, 8250, 1172, 21121, 18864, 0],42,80,800,5,20
2,29,10.0,[661.0, 876.0, 422.0, 699.0, 530.0, -2147483648.0],[59782, 58424, 59782, 58424, 57065, 57744],[21097, 8250, 1172, 21670, 18864, 0],42,80,800,5,20
2,30,11.0,[661.0, 876.0, 422.0, 904.0, 530.0, -2147483648.0],[67255, 65727, 67255, 65727, 64198, 64962],[21097, 8250, 1172, 31235, 18864, 0],42,80,800,5,20
2,31,12.0,[661.0, 876.0, 422.0, 728.0, 530.0, -2147483648.0],[74728, 73030, 74728, 73030, 71331, 72180],[21097, 8250, 1172, 40872, 18864, 0],42,80,800,5,20
2,32,13.0,[661.0, 876.0, 422.0, 728.0, 530.0, -2147483648.0],[82201, 80333, 82201, 80333, 78464, 79398],[21097, 8250, 1172, 40872, 18864, 0],42,80,800,5,20
2,33,14.0,[661.0, 876.0, 422.0, 728.0, 530.0, -2147483648.0],[89674, 87636, 89674, 87636, 85598, 86616],[21097, 8250, 1172, 40872, 18864, 0],42,80,800,5,20
2,34,15.0,[661.0, 876.0, 422.0, 728.0, 530.0, -2147483648.0],[97146, 94939, 97146, 94939, 92731, 93835],[21097, 8250, 1172, 40872, 18864, 0],42,80,800,5,20
2,35,16.0,[661.0, 876.0, 422.0, 728.0, 530.0, -2147483648.0],[104619, 102242, 104619, 102242, 99864, 101053],[21097, 8250, 1172, 40872, 18864, 0],42,80,800,5,20
2,36,17.0,[661.0, 876.0, 422.0, 728.0, 530.0, -2147483648.0],[112092, 109545, 112092, 109545, 106997, 108271],[21097, 8250, 1172, 40872, 18864, 0],42,80,800,5,20
2,37,18.0,[661.0, 876.0, 422.0, 728.0, 530.0, -2147483648.0],[119565, 116848, 119565, 116848, 114130, 115489],[21097, 8250, 1172, 40872, 18864, 0],42,80,800,5,20
2,38,19.0,[661.0, 876.0, 422.0, 728.0, 530.0, -2147483648.0],[127038, 124151, 127038, 124151, 121263, 122707],[21097, 8250, 1172, 40872, 18864, 0],42,80,800,5,20
2,39,20.0,[661.0, 876.0, 422.0, 728.0, 530.0, -2147483648.0],[134511, 131454, 134511, 131454, 128397, 129925],[21097, 8250, 1172, 40872, 18864, 0],42,80,800,5,20
2,40,21.0,[661.0, 876.0, 422.0, 728.0, 530.0, -2147483648.0],[134511, 131454, 134511, 131454, 128397, 129925],[21097, 8250, 1172, 40872, 18864, 0],42,80,800,5,20
3,41,2.0,[0.0, 0.0, 0.0, 0.0, 0.0, 0.0],[0, 0, 0, 0, 0, 0],[0, 0, 0, 0, 0, 0],42,80,800,5,20
3,42,3.0,[266.0, 272.0, 390.0, 353.0, 273.0, 314.0],[7133, 7133, 7642, 7897, 7303, 7982],[634, 570, 1114, 600, 1552, 720],42,80,800,5,20
3,43,4.0,[266.0, 608.0, 390.0, 353.0, 544.0, 705.0],[14266, 14266, 15285, 15794, 14606, 15964],[634, 4266, 1114, 600, 3283, 3429],42,80,800,5,20
3,44,5.0,[183.0, 608.0, 289.0, 353.0, 960.0, 720.0],[21399, 21399, 22928, 23692, 21909, 23947],[2788, 4277, 3671, 600, 8240, 8277],42,80,800,5,20
3,45,6.0,[327.0, 615.0, 347.0, 353.0, 1030.0, 755.0],[28532, 28532, 30570, 31589, 29212, 31929],[5749, 4306, 6842, 600, 14393, 13149],42,80,800,5,20
3,46,7.0,[386.0, 615.0, 361.0, 353.0, 1045.0, 772.0],[35665, 35665, 38213, 39487, 36515, 39911],[6394, 4306, 7352, 600, 15416, 13569],42,80,800,5,20
3,47,8.0,[386.0, 615.0, 362.0, 353.0, 1025.0, 799.0],[42799, 42799, 45856, 47384, 43818, 47894],[6394, 4306, 7544, 600, 15908, 13953],42,80,800,5,20
3,48,9.0,[386.0, 615.0, 362.0, 353.0, 724.0, 799.0],[49932, 49932, 53498, 55282, 51121, 55876],[6394, 4306, 7544, 600, 22545, 13953],42,80,800,5,20
3,49,10.0,[386.0, 615.0, 362.0, 353.0, 624.0, 799.0],[57065, 57065, 61141, 63179, 58424, 63858],[6394, 4306, 7544, 600, 27417, 13953],42,80,800,5,20
3,50,11.0,[386.0, 615.0, 362.0, 353.0, 624.0, 799.0],[64198, 64198, 68784, 71077, 65727, 71841],[6394, 4306, 7544, 600, 27417, 13953],42,80,800,5,20
3,51,12.0,[386.0, 615.0, 362.0, 353.0, 624.0, 799.0],[71331, 71331, 76426, 78974, 73030, 79823],[6394, 4306, 7544, 600, 27417, 13953],42,80,800,5,20
3,52,13.0,[386.0, 615.0, 362.0, 353.0, 624.0, 799.0],[78464, 78464, 84069, 86872, 80333, 87806],[6394, 4306, 7544, 600, 27417, 13953],42,80,800,5,20
3,53,14.0,[386.0, 615.0, 362.0, 353.0, 624.0, 799.0],[85598, 85598, 91712, 94769, 87636, 95788],[6394, 4306, 7544, 600, 27417, 13953],42,80,800,5,20
3,54,15.0,[386.0, 615.0, 362.0, 353.0, 624.0, 799.0],[92731, 92731, 99354, 102666, 94939, 103770],[6394, 4306, 7544, 600, 27417, 13953],42,80,800,5,20
3,55,16.0,[386.0, 615.0, 362.0, 353.0, 624.0, 799.0],[99864, 99864, 106997, 110564, 102242, 111753],[6394, 4306, 7544, 600, 27417, 13953],42,80,800,5,20
3,56,17.0,[386.0, 615.0, 362.0, 353.0, 624.0, 799.0],[106997, 106997, 114640, 118461, 109545, 119735],[6394, 4306, 7544, 600, 27417, 13953],42,80,800,5,20
3,57,18.0,[386.0, 615.0, 362.0, 353.0, 624.0, 799.0],[114130, 114130, 122283, 126359, 116848, 127717],[6394, 4306, 7544, 600, 27417, 13953],42,80,800,5,20
3,58,19.0,[386.0, 615.0, 362.0, 353.0, 624.0, 799.0],[121263, 121263, 129925, 134256, 124151, 135700],[6394, 4306, 7544, 600, 27417, 13953],42,80,800,5,20
3,59,20.0,[386.0, 615.0, 362.0, 353.0, 624.0, 799.0],[128397, 128397, 137568, 142154, 131454, 143682],[6394, 4306, 7544, 600, 27417, 13953],42,80,800,5,20
3,60,21.0,[386.0, 615.0, 362.0, 353.0, 624.0, 799.0],[128397, 128397, 137568, 142154, 131454, 143682],[6394, 4306, 7544, 600, 27417, 13953],42,80,800,5,20
4,61,2.0,[0.0, 0.0, 0.0, 0.0, 0.0, 0.0],[0, 0, 0, 0, 0, 0],[0, 0, 0, 0, 0, 0],42,80,800,5,20
4,62,3.0,[312.0, 485.0, 57.0, 378.0, 418.0, 323.0],[7727, 8491, 7897, 7642, 8067, 8322],[960, 820, 424, 1392, 840, 754],42,80,800,5,20
4,63,4.0,[312.0, 294.0, 143.0, 520.0, 284.0, 241.0],[15455, 16983, 15794, 15285, 16134, 16644],[960, 1708, 1096, 7482, 1636, 1258],42,80,800,5,20
4,64,5.0,[312.0, 294.0, 167.0, 526.0, 303.0, 276.0],[23182, 25475, 23692, 22928, 24201, 24966],[960, 1708, 1193, 7820, 1823, 1571],42,80,800,5,20
4,65,6.0,[312.0, 294.0, 595.0, 663.0, 397.0, 276.0],[30910, 33967, 31589, 30570, 32269, 33288],[960, 1708, 2206, 9660, 2298, 1571],42,80,800,5,20
4,66,7.0,[312.0, 294.0, 1066.0, 887.0, 397.0, 276.0],[38638, 42459, 39487, 38213, 40336, 41610],[960, 1708, 4550, 12381, 2298, 1571],42,80,800,5,20
4,67,8.0,[312.0, 294.0, 971.0, 1135.0, 397.0, 276.0],[46365, 50951, 47384, 45856, 48403, 49932],[960, 1708, 7720, 15839, 2298, 1571],42,80,800,5,20
4,68,9.0,[312.0, 294.0, 968.0, 1176.0, 397.0, 276.0],[54093, 59442, 55282, 53498, 56471, 58254],[960, 1708, 8236, 16415, 2298, 1571],42,80,800,5,20
4,69,10.0,[312.0, 294.0, 968.0, 1340.0, 397.0, 276.0],[61820, 67934, 63179, 61141, 64538, 66576],[960, 1708, 8236, 23702, 2298, 1571],42,80,800,5,20
4,70,11.0,[312.0, 294.0, 968.0, 1340.0, 397.0, 276.0],[69548, 76426, 71077, 68784, 72605, 74898],[960, 1708, 8236, 23702, 2298, 1571],42,80,800,5,20
4,71,12.0,[312.0, 294.0, 968.0, 1340.0, 397.0, 276.0],[77276, 84918, 78974, 76426, 80673, 83220],[960, 1708, 8236, 23702, 2298, 1571],42,80,800,5,20
4,72,13.0,[312.0, 294.0, 968.0, 1340.0, 397.0, 276.0],[85003, 93410, 86872, 84069, 88740, 91542],[960, 1708, 8236, 23702, 2298, 1571],42,80,800,5,20
4,73,14.0,[312.0, 294.0, 968.0, 1340.0, 397.0, 276.0],[92731, 101902, 94769, 91712, 96807, 99864],[960, 1708, 8236, 23702, 2298, 1571],42,80,800,5,20
4,74,15.0,[312.0, 294.0, 968.0, 1340.0, 397.0, 276.0],[100459, 110394, 102666, 99354, 104875, 108186],[960, 1708, 8236, 23702, 2298, 1571],42,80,800,5,20
4,75,16.0,[312.0, 294.0, 968.0, 1340.0, 397.0, 276.0],[108186, 118885, 110564, 106997, 112942, 116508],[960, 1708, 8236, 23702, 2298, 1571],42,80,800,5,20
4,76,17.0,[312.0, 294.0, 968.0, 1340.0, 397.0, 276.0],[115914, 127377, 118461, 114640, 121009, 124830],[960, 1708, 8236, 23702, 2298, 1571],42,80,800,5,20
4,77,18.0,[312.0, 294.0, 968.0, 1340.0, 397.0, 276.0],[123641, 135869, 126359, 122283, 129077, 133152],[960, 1708, 8236, 23702, 2298, 1571],42,80,800,5,20
4,78,19.0,[312.0, 294.0, 968.0, 1340.0, 397.0, 276.0],[131369, 144361, 134256, 129925, 137144, 141474],[960, 1708, 8236, 23702, 2298, 1571],42,80,800,5,20
4,79,20.0,[312.0, 294.0, 968.0, 1340.0, 397.0, 276.0],[139097, 152853, 142154, 137568, 145211, 149796],[960, 1708, 8236, 23702, 2298, 1571],42,80,800,5,20
4,80,21.0,[312.0, 294.0, 968.0, 1340.0, 397.0, 276.0],[139097, 152853, 142154, 137568, 145211, 149796],[960, 1708, 8236, 23702, 2298, 1571],42,80,800,5,20
5,81,2.0,[0.0, 0.0, 0.0, 0.0, 0.0, 0.0],[0, 0, 0, 0, 0, 0],[0, 0, 0, 0, 0, 0],42,80,800,5,20
5,82,3.0,[263.0, 293.0, 251.0, 381.0, 470.0, 354.0],[8067, 8491, 7472, 7897, 8406, 7812],[1568, 750, 690, 660, 630, 870],42,80,800,5,20
5,83,4.0,[614.0, 720.0, 251.0, 760.0, 694.0, 354.0],[16134, 16983, 14945, 15794, 16813, 15624],[3887, 3069, 690, 1543, 2865, 870],42,80,800,5,20
5,84,5.0,[850.0, 720.0, 251.0, 933.0, 897.0, 354.0],[24201, 25475, 22418, 23692, 25220, 23437],[6255, 3069, 690, 3207, 4314, 870],42,80,800,5,20
5,85,6.0,[851.0, 720.0, 251.0, 933.0, 1211.0, 354.0],[32269, 33967, 29891, 31589, 33627, 31249],[6264, 3069, 690, 3207, 12714, 870],42,80,800,5,20
5,86,7.0,[1079.0, 720.0, 251.0, 933.0, 1206.0, 354.0],[40336, 42459, 37364, 39487, 42034, 39062],[7248, 3069, 690, 3207, 13914, 870],42,80,800,5,20
5,87,8.0,[1025.0, 720.0, 251.0, 933.0, 1118.0, 354.0],[48403, 50951, 44837, 47384, 50441, 46874],[9342, 3069, 690, 3207, 16093, 870],42,80,800,5,20
5,88,9.0,[1018.0, 706.0, 251.0, 933.0, 1111.0, 354.0],[56471, 59442, 52309, 55282, 58848, 54687],[9489, 3270, 690, 3207, 16270, 870],42,80,800,5,20
5,89,10.0,[1018.0, 245.0, 251.0, 933.0, 1111.0, 354.0],[64538, 67934, 59782, 63179, 67255, 62499],[9489, 15880, 690, 3207, 16279, 870],42,80,800,5,20
5,90,11.0,[1026.0, 261.0, 251.0, 933.0, 1200.0, 354.0],[72605, 76426, 67255, 71077, 75662, 70312],[9552, 17702, 690, 3207, 18190, 870],42,80,800,5,20
5,91,12.0,[1026.0, 371.0, 251.0, 933.0, 1252.0, 354.0],[80673, 84918, 74728, 78974, 84069, 78124],[9552, 23558, 690, 3207, 25498, 870],42,80,800,5,20
5,92,13.0,[1026.0, 378.0, 251.0, 933.0, 1253.0, 354.0],[88740, 93410, 82201, 86872, 92476, 85937],[9552, 23801, 690, 3207, 25798, 870],42,80,800,5,20
5,93,14.0,[1026.0, 525.0, 251.0, 933.0, 1289.0, 354.0],[96807, 101902, 89674, 94769, 100883, 93749],[9552, 32642, 690, 3207, 35542, 870],42,80,800,5,20
5,94,15.0,[1026.0, 531.0, 251.0, 933.0, 1284.0, 354.0],[104875, 110394, 97146, 102666, 109290, 101562],[9552, 33251, 690, 3207, 36158, 870],42,80,800,5,20
5,95,16.0,[1026.0, 624.0, 251.0, 933.0, 1267.0, 354.0],[112942, 118885, 104619, 110564, 117697, 109374],[9552, 39999, 690, 3207, 42017, 870],42,80,800,5,20
5,96,17.0,[1026.0, 668.0, 251.0, 933.0, 1249.0, 354.0],[121009, 127377, 112092, 118461, 126104, 117187],[9552, 44934, 690, 3207, 47204, 870],42,80,800,5,20
5,97,18.0,[1026.0, 676.0, 251.0, 933.0, 1251.0, 354.0],[129077, 135869, 119565, 126359, 134511, 124999],[9552, 45501, 690, 3207, 47925, 870],42,80,800,5,20
5,98,19.0,[1026.0, 787.0, 251.0, 933.0, 1251.0, 354.0],[137144, 144361, 127038, 134256, 142918, 132812],[9552, 52044, 690, 3207, 47925, 870],42,80,800,5,20
5,99,20.0,[1026.0, 787.0, 251.0, 933.0, 1251.0, 354.0],[145211, 152853, 134511, 142154, 151325, 140624],[9552, 52044, 690, 3207, 47925, 870],42,80,800,5,20
5,100,21.0,[1026.0, 787.0, 251.0, 933.0, 1251.0, 354.0],[145211, 152853, 134511, 142154, 151325, 140624],[9552, 52044, 690, 3207, 47925, 870],42,80,800,5,20
